code_insee,code_postal,nom_commune,nom_ville,nom_departement,nom_region
04095,04150,L'Hospitalet,L'Hospitalet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04096,04850,Jausiers,Jausiers,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04097,04000,La Javie,La Javie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04097,04420,La Javie,La Javie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04099,04170,Lambruisse,Lambruisse,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04101,04230,Lardiers,Lardiers,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04102,04340,Le Lauzet-Ubaye,Le Lauzet-Ubaye,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04104,04300,Limans,Limans,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04106,04700,Lurs,Lurs,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04107,04270,Majastres,Majastres,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04108,04350,Malijai,Malijai,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04108,04510,Malijai,Malijai,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04109,04230,Mallefougasse-Augès,Mallefougasse-Augès,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04110,04510,Mallemoisson,Mallemoisson,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04111,04300,Mane,Mane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04112,04100,Manosque,Manosque,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04113,04420,Marcoux,Marcoux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04115,04240,Méailles,Méailles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04116,04190,Les Mées,Les Mées,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04118,04250,Melve,Melve,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04120,04530,Val d'Oronaye,Val d'Oronaye,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04121,04270,Mézel,Mézel,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04122,04510,Mirabeau,Mirabeau,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04123,04200,Mison,Mison,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04124,04500,Montagnac-Montpezat,Montagnac-Montpezat,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04126,04140,Montclar,Montclar,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04127,04600,Montfort,Montfort,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04128,04110,Montfuron,Montfuron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04129,04110,Montjustin,Montjustin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04130,04230,Montlaux,Montlaux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04132,04150,Montsalier,Montsalier,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04133,04170,Moriez,Moriez,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04134,04250,La Motte-du-Caire,La Motte-du-Caire,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04135,04360,Moustiers-Sainte-Marie,Moustiers-Sainte-Marie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04136,04170,La Mure-Argens,La Mure-Argens,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04137,04250,Nibles,Nibles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04138,04300,Niozelles,Niozelles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04139,04200,Noyers-sur-Jabron,Noyers-sur-Jabron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04140,04200,Les Omergues,Les Omergues,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04141,04230,Ongles,Ongles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04142,04110,Oppedette,Oppedette,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04143,04700,Oraison,Oraison,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04144,04120,La Palud-sur-Verdon,La Palud-sur-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04145,04200,Peipin,Peipin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04148,04120,Peyroules,Peyroules,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04149,04310,Peyruis,Peyruis,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04150,05130,Piégut,Piégut,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04151,04300,Pierrerue,Pierrerue,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04152,04860,Pierrevert,Pierrevert,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04154,05160,Pontis,Pontis,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04155,04420,Prads-Haute-Bléone,Prads-Haute-Bléone,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04156,04700,Puimichel,Puimichel,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04157,04410,Puimoisson,Puimoisson,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04158,04500,Quinson,Quinson,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04159,04150,Redortiers,Redortiers,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04160,04110,Reillanne,Reillanne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04161,04340,Méolans-Revel,Méolans-Revel,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04162,04150,Revest-des-Brousses,Revest-des-Brousses,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04163,04150,Revest-du-Bion,Revest-du-Bion,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04164,04230,Revest-Saint-Martin,Revest-Saint-Martin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04166,04500,Riez,Riez,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04167,04000,La Robine-sur-Galabre,La Robine-sur-Galabre,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04169,04150,La Rochegiron,La Rochegiron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04170,06260,La Rochette,La Rochette,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04171,04120,Rougon,Rougon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04172,04500,Roumoules,Roumoules,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04173,04170,Saint-André-les-Alpes,Saint-André-les-Alpes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04174,04240,Saint-Benoît,Saint-Benoît,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04175,04110,Sainte-Croix-à-Lauze,Sainte-Croix-à-Lauze,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04176,04500,Sainte-Croix-du-Verdon,Sainte-Croix-du-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04177,04380,Hautes-Duyes,Hautes-Duyes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04178,04230,Saint-Étienne-les-Orgues,Saint-Étienne-les-Orgues,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04179,04200,Saint-Geniez,Saint-Geniez,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04180,04330,Saint-Jacques,Saint-Jacques,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04181,04270,Saint-Jeannet,Saint-Jeannet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04182,04270,Saint-Julien-d'Asse,Saint-Julien-d'Asse,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04183,04170,Saint-Julien-du-Verdon,Saint-Julien-du-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04184,04410,Saint-Jurs,Saint-Jurs,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04186,04500,Saint-Laurent-du-Verdon,Saint-Laurent-du-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04187,04330,Saint-Lions,Saint-Lions,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04188,04300,Saint-Maime,Saint-Maime,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04189,04800,Saint-Martin-de-Brômes,Saint-Martin-de-Brômes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04190,04300,Saint-Martin-les-Eaux,Saint-Martin-les-Eaux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04191,04140,Saint-Martin-lès-Seyne,Saint-Martin-lès-Seyne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04192,04870,Saint-Michel-l'Observatoire,Saint-Michel-l'Observatoire,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04193,04530,Saint-Paul-sur-Ubaye,Saint-Paul-sur-Ubaye,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04194,06260,Saint-Pierre,Saint-Pierre,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04195,04400,Saint-Pons,Saint-Pons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04197,04220,Sainte-Tulle,Sainte-Tulle,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04199,04200,Saint-Vincent-sur-Jabron,Saint-Vincent-sur-Jabron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04200,04290,Salignac,Salignac,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04201,04150,Saumane,Saumane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04202,04320,Sausses,Sausses,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04203,04140,Selonnet,Selonnet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04204,04330,Senez,Senez,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04204,04270,Senez,Senez,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04205,04140,Seyne,Seyne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04206,04300,Sigonce,Sigonce,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04207,04200,Sigoyer,Sigoyer,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04208,04150,Simiane-la-Rotonde,Simiane-la-Rotonde,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04209,04200,Sisteron,Sisteron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04210,04120,Soleilhas,Soleilhas,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04211,04290,Sourribes,Sourribes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04214,04330,Tartonne,Tartonne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
04216,04200,Thèze,Thèze,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur
